sentence	sentence_id	locale	reason
Dijous en Quixot i na Dolça iran a Llagostera.	6a8908e7ec36e1e09757847202257f3b132204576923ad708653f62d6cd7116c	ca	grammar-or-spelling
El vint-i-nou de febrer en Gerai irà a Albanyà.	6adf12ea96e9fafe06b1e4728b09c4cb0c5cecdbf0418b4cb9236ffb4b78b786	ca	grammar-or-spelling
El deu d'agost en Ferran i en Quintí iran a Alcoi.	696fe2a59fe647d3ac88283fe45f1801877970e5a4a880fea63adc3cfd6123bc	ca	grammar-or-spelling
Per Cap d'Any en Damià irà al metge.	6957a05d3385f8324a6b659605725f6e06e1e57cf9b86a3d3eb3692b05af55c7	ca	grammar-or-spelling
Dimecres n'Eulàlia i en Quixot iran a Corçà.	6a6c2ee631d12ee660d364550cee62a258430ad7dcf858704f78d1c0bbb9e9f8	ca	grammar-or-spelling
El vint-i-nou de febrer n'Oriol i na Marta iran a Sant Quirze de Besora.	6b0792e997dc34df4b2e453dcf9ad32fbbd25a807c3132ab45975bcf9cac4a42	ca	Perquè surt tant el verb "ir"? No ha de ser "anar" ?
Seixanta-dos l'únic foraster i que alguns membres de l'equip em miren amb recança.	6be304504ea0a809864d372ea2602ea657d8eabdbce5593c733e8668deaea823	ca	grammar-or-spelling
El vint-i-tres de maig en Marc i en Marc aniran a visitar mon oncle.	6c1a8333b54d7125448a23e5bb25f46795d8172724ad2ce7a47bf78c2bf02fd9	ca	grammar-or-spelling
El vint-i-nou de febrer na Gemma anirà d'excursió.	6b59c5a9ea94e616b14e81f8c7e298c1e6e1f818faa256e8421b0dd99397ac29	ca	grammar-or-spelling
Demà na Berta i na Mariona iran d'excursió.	6c645bb7784346bf96277926b738f4b4b81379889d55a0df9570072f82c2412d	ca	grammar-or-spelling
El deu d'agost na Clàudia irà a Algerri.	6bd8cd02285d0d5bc16ec9d9561ddb3ed79aa5ed864a6ec977d2eb03e0f10d2a	ca	grammar-or-spelling
Dijous na Neus anirà a Gavet de la Conca.	6b52781b02e0cc62fbf1365d3e81ffc7836702c671c74bc181b1afb456eacaf4	ca	grammar-or-spelling
Dilluns na Beth va a Bot.	6cc5317a78af5f808cbf8c9f77136dddc10f639e7676a540ff801dcc8d5d70b4	ca	grammar-or-spelling
Divendres na Joana anirà d'excursió.	6c9d748db45820b83b05f3df1066cf3f58bfa5b8405504364bf6359eac2388a8	ca	grammar-or-spelling
Dissabte en Nil i na Rosó aniran a Torroja del Priorat.	6c8eac266c41c6bf21ce256990023438d577aa6bc61a8e31273cf741e45ec826	ca	grammar-or-spelling
Dissabte na Sança i en Guiu iran a Vilafant.	6a3fc550c13e65705f418c49f66b822868ca23b51a856799928e225faa99bd90	ca	grammar-or-spelling
Per Sant Jordi na Sira i na Chloé volen anar a Fogars de Montclús.	6c498d6b2531e5d2cc31fa7de8fdd9472a4bb160809ae6805423cf9ac3d3b3c3	ca	grammar-or-spelling
Per Cap d'Any na Noa i en Cesc volen anar a la platja.	6beb24d6cf19af1e7b4c4f280ece1e9c7eec9fb4a35a4f03cf3615ce8adfe033	ca	grammar-or-spelling
El nou d'octubre na Beth voldria anar a Benifallim.	6bd11a9d05f1cb3b0279fb5749606caf2d287608edc528d89f3fbee2aa98e99d	ca	grammar-or-spelling
El vint-i-tres de maig na Maria i na Núria aniran a Alzira.	6cb0ef1a537b2a3cb2c81766a2659e40b595b5f9c4a4db6d1955cbc9a8d25bc6	ca	grammar-or-spelling
Dissabte na Mar i en Mateu iran a Puiggròs.	6bfb053a0e2e117ac33a803a7aa5d328b87448d218d53f1cafe0e77197a3aa5a	ca	grammar-or-spelling
Dimecres na Frida i n'Eulàlia iran a Vandellòs i l'Hospitalet de l'Infant.	6b9382f6d0f1a2bb713dbb0c8b8631bdecf933fc339bf8ffcf31ade3a7df58da	ca	grammar-or-spelling
El nou d'octubre en Genís i na Joana aniran al teatre.	6c359f46ace9c30a9c6ed567ac97eca38c355d7e014afbdba4a79a1a1f764c55	ca	grammar-or-spelling
El deu d'agost en Quel i en Jordi iran a la biblioteca.	6c42f47a4fcf12a6bc433d23530f312c6cc46513a8e7b7193885566256a2d0aa	ca	grammar-or-spelling
El nou d'octubre na Dúnia i en Martí iran a Sempere.	6cae2133338b225698bec334bbea970e4bfc0237643fcc035ca5700e8223e7a1	ca	grammar-or-spelling
El deu d'agost na Blau i na Berta iran al teatre.	6d1ec4b1d6640525c2d4f8e0dc12b6b2ef8bf9d1816954b6b2fc22d447af4012	ca	grammar-or-spelling
Demà passat en Marcel irà al metge.	6c3a79d6e8f07d10d6255c97ff624260ebd2f08900fd1f892e818c109ae13022	ca	grammar-or-spelling
El deu d'agost na Mariona irà d'excursió.	6cf632b1e9852502745e0fd5cafca2a7254bee5829cac8ff53aeb92176d82fc6	ca	grammar-or-spelling
Demà passat en Roger irà al teatre.	6e858dfc8bc7c540e9a522393406a864553126bff34fb9a22d76a215afef0af3	ca	grammar-or-spelling
Dilluns na Queralt irà al Genovés.	6b70d7ba5401c56b08d0676072a3ac306baf091e229cd29a5fb234b4d75e203a	ca	grammar-or-spelling
Dimecres na Laia i na Thaís iran a Pira.	6f285b0fa55778a52846d4e1fd359ccf4c1a0e5b1d2f530ff648090876a5b17a	ca	grammar-or-spelling
La Volta a Catalumya va passar per l'Escala.	707dfaba4f1bc7c69534eccfbf07f4dedf8df538ceeeecd784486ce22fdac06c	ca	grammar-or-spelling
El vint-i-tres de maig na Txell i en Renat August aniré al metge.	70d33bdc60a6180da773e9c8895035f075065143f77408b185bc236c7a5d2bf3	ca	grammar-or-spelling
Si us va aquest màgia amiga escriviu a "Secció Enigmística.	726f011919bb150c269dd747d9d6e1eba70beeee371565c6147047fb2fde8753	ca	grammar-or-spelling
El deu d'agost en Maria anirà al cinema.	715ca2fcb7d4fb92857641f5b2aba2f569f3b3bf18cff002e8b4c89d1206b799	ca	grammar-or-spelling
Diumenge na Damià anirà a Torrelameu.	72a0d5621654650df0433119db535566474adcbe0a494c9d171ecad097322375	ca	grammar-or-spelling
Dimarts en Guiu i en Maria iran a Lludient.	71c9c61bbb51100e497b3597b553a3b11729a2dc4c293cd7dd5d43ed26e1db7b	ca	grammar-or-spelling
El vint-i-tres de maig na Txell i en Renat August aniré al metge.	70d33bdc60a6180da773e9c8895035f075065143f77408b185bc236c7a5d2bf3	ca	grammar-or-spelling
Dijous na Ramona i en Pep vaig a Josa i Tuixén.	72e1c5d531f1de97fb18f7059fdb79babf23ae22c736dcd129f7a94845e1a7d6	ca	grammar-or-spelling
El deu d'agost en Maria irà al cinema.	70dec9b018cb78dfa6c96c9c26c0b092a44ed64d54502eaa43ef358c446abb3c	ca	grammar-or-spelling
Dissabte en Magí i na Damià aniran a Pratdip.	7262cafa8cea3083a52b98b461038845a2730a56b598a6360daa303f52b57f12	ca	grammar-or-spelling
Demà passat na Beth irà al cinema.	74fa4121efa950459a96c3d954d3c8fde7f460450ddc17e6a5346c1c5518ab00	ca	grammar-or-spelling
El deu d'agost na Joana irà a visitar mon oncle.	73dfcf6db2a928590c5435a17d2da90109681fc6824851f5bdd04a3ef5c2703a	ca	grammar-or-spelling
El nou d'octubre na Vera i en Gerai iran a la platja.	74b531256dd6f39f63e8986ac9343c6dc9b7312f8fe2a2aeca529c8f3dcdd549	ca	grammar-or-spelling
El vint-i-nou de febrer en Maria i en Biel van a Oristà.	7578edf03afb1291ae731bb8861dcb84427add4cdf10a58aed9ae91872657a6e	ca	grammar-or-spelling
El deu d'agost n'Oriol i na Cloè iran al teatre.	7a3c2495f408fa6c2fb4837fa9ee515cc44114d7584550bcd3ad1392ec47436e	ca	grammar-or-spelling
Demà na Gal·la i en Bernat voldria anar al metge.	7a667629129eb3fec18438de05b69df44af371c89600c98ae95e5552777b4c1a	ca	grammar-or-spelling
Dijous en Magí i na Damià van a Algaida.	7a8928e82ae9866f6719d8585ad85ec7c033dcda7433e95be076369e23551015	ca	grammar-or-spelling
El vint-i-nou de febrer en Maria i na Mira van a Ademús.	797bb8e2a49379cfd20d167d32c52c4940bc28b5e8b139c38eb42e5dc3029099	ca	grammar-or-spelling
El nou d'octubre en Marcel i na Fiona iran al teatre.	7da5edd7a0bc80826ef0f11d0756d152aa32bdb4c701f1b6bd2d7307e402f078	ca	grammar-or-spelling
Dilluns na Lena irà a visitar mon oncle.	7db81efcfb8e4198c684bad7a67017ab25899819121bee1839dd5d3e11b1eaba	ca	grammar-or-spelling
Per Sant Jordi en Manel irà al cinema.	7c5cc117d6b94aafff17caf5d79a4a61ef3bb8e22228c3f2aa908610ca155341	ca	grammar-or-spelling
Per Sant Jordi na Bruna irà al metge.	7e4d927d5391bdcb7fe03d2a91550c4efb8de12f4850787380caac0cf1a3ba42	ca	grammar-or-spelling
El nou d'octubre na Frida i na Queralt iran d'excursió.	7e719c6f1732d551e591a4cbcc1e86bc27c87f20b80e717cc83f857ec84c3e20	ca	grammar-or-spelling
Divendres en Cesc i na Clàudia iran a la Riera de Gaià.	7e4e5e1f0e614cdf9d961ba51688147ea3d7e626bc8fcc0ebbec3d69f5634943	ca	grammar-or-spelling
Dijous na Cira irà d'excursió.	7e434904fd248fd191b6f780022ff0618bf770ffc24fee25889f02eb8a42a096	ca	grammar-or-spelling
El vint-i-nou de febrer na Nàdia irà a la platja.	7e65ba1a8e6ff25388c2785eedaca964ba5337517fe97fe2daeacb3e47df48b6	ca	grammar-or-spelling
Divendres en Gerard irà a Castellet i la Gornal.	7c45d7d2f3a5c8dec8e50dd04b47d140ba7f106c9c4f8fa8159dba5f74caaff2	ca	grammar-or-spelling
Diumenge en Miquel i en Quirze iran d'excursió.	7b489ecef7d45f14b1e75ea5d3a4348000b9200398349c44514b9fc66daef00c	ca	grammar-or-spelling
El deu d'agost na Nura irà a Pau.	7df365fdc694c865ce34d1ecf74e36cb8617cda8f1e0624be3551bab0a3a1448	ca	grammar-or-spelling
Diumenge en Xavi i en Joan iran a visitar mon oncle.	7e73a540a4373121aadece7c3470fb3b3949ad6c1a1bc9a955d6774784948efa	ca	grammar-or-spelling
Dissabte iran al cinema.	7e7e43c5cfe244bd0041fedbb748b6e9ecbda5a7f4af7d15ca75ab13769b5f67	ca	grammar-or-spelling
El vint-i-nou de febrer en Maria i na Laura iran a Sant Lluís.	7d61816c3528dfacbbb1d8ae9b8b668ef6a164371887e1d105d48de416256261	ca	grammar-or-spelling
Dijous en Roger i na Lara iran a la biblioteca.	7dea9bb26fa57a543341510cfa4a9151e00c459943ebc2ecbed8757803b672d2	ca	grammar-or-spelling
Demà passat en Pep irà a la biblioteca.	7df8d00cfa49a5b426c57af8ae01672e84ab2c9eea3121af9c9ba9b5125800f5	ca	grammar-or-spelling
Divendres na Queralt i na Sol iran a Perafita.	7db83374da9d59d54f1207e2c9ee2aecb59260e2330f4777afcd95167627abf9	ca	grammar-or-spelling
Demà passat na Dàlia irà al metge.	7b2b838826ab81a112b1fdb4834c39583041eefa78988df19bd0be4d421eab49	ca	grammar-or-spelling
El vint-i-tres de maig en Pere i na Dolça iran a la biblioteca.	7be044f1d2c4eb7c33a6cec2d1e44bcbc7de2347be89068749b6990e73df8b36	ca	grammar-or-spelling
El nou d'octubre en Sol i na Zoè iran al metge.	81ea221a130f91fb98872d9503603d4ee0de217d2e4197bdfd1c155d9465925d	ca	grammar-or-spelling
El vint-i-tres de maig en Telm i en Bru iran d'excursió.	818c413cfd6077db093f54efc3675e1ce61f6c2c6d969b5d194c263c6aafce4a	ca	grammar-or-spelling
El nou d'octubre na Nàdia irà al metge.	83ef47e26ce822cdab1a5f8383800d08e8dc4e0c8bef6da574ca1802078a7a72	ca	grammar-or-spelling
Divendres en Pau irà a visitar mon oncle.	83f09e315cddc2c95cf83b0ec45ff0cd7e643d5cd25813bf9d848c3f42234c28	ca	grammar-or-spelling
Divendres na Mireia i en Tom iran d'excursió.	83ff0ec72f98fe8058c38a082595f3257bbf44c1eed8c4b8ff9b1b68b8e5a81c	ca	grammar-or-spelling
Divendres na Cira irà d'excursió.	8348dc348a6647b136617dd3076c5dce01a7aa5d2669a9b13f11f806e6ba440a	ca	grammar-or-spelling
Per Sant Jordi en Grau i na Bruna iran a Gratallops.	838f7ca54fec9ca201dccf11e6fdb2450b0a396201955724812334d8f35c4c71	ca	grammar-or-spelling
Dissabte na Cel irà d'excursió.	8393f758111622b49b8301a5c8ce9181233eea3371f85bd5509c372e401ae26a	ca	grammar-or-spelling
Demà passat na Blanca irà d'excursió.	843677bcbefc6fa90aba2b5cc1ff2e412d684cd91b1fb13f636dbef025077423	ca	grammar-or-spelling
El deu d'agost na Thaís i en Bernat iran a Xóvar.	839cfeb2aa67cd353b5ad49b1be6897f6ad9fa4feb6a8bdb49876d0b7104f7a0	ca	grammar-or-spelling
Per Cap d'Any en Martí irà a Santa Pola.	8429ce7c85de7041309f21682b99fcf0e9ff98e72f67f4699bf6c4b8304d6fd9	ca	grammar-or-spelling
El vint-i-tres de maig en Garbí i na Txell iran a la biblioteca.	83ee9e7771ecd4534b59cfdc1535d9939603015d35a4fa4f5518ad8c14b3c5f3	ca	grammar-or-spelling
Per Cap d'Any en Quer irà a Bigastre.	847f7d86749d2fca674cdac802a73fd21f73067e3ebfa888397ff54a4be53912	ca	grammar-or-spelling
Per Sant Jordi en Gerai i en Julià iran a Ger.	8458888d67b8b2596059437344e7cdc6745bc79526fffe3a1cd55fdce8c191f7	ca	grammar-or-spelling
Diumenge n'Hug irà a Onil.	839b71af69315a069bc0f713cdca2f54aa59fafc09464cba89dd1c36a6d017a3	ca	grammar-or-spelling
Dilluns en Quel irà a Búger.	83e1bbfe6ef00ac2c354f412c98177f9ae6476e4d2a6df2639662a03e5f2b4c7	ca	grammar-or-spelling
Per Cap d'Any en Gaël irà d'excursió.	843265f258f7ecd82ad5f92ffe941c03c28f9bb46c36bc970cd34efc24e692aa	ca	grammar-or-spelling
Divendres en Jordi i en Jan iran a Roses.	841915e0d6c09e1917f73d1e9d4503278149585a255598917c600d30f6590d1b	ca	grammar-or-spelling
Per Sant Jordi na Nara i na Greta iran a Sant Bartomeu del Grau.	82805f432862691efaac381466ecc0269d6c4d2fa217b05d13bfe13db62a3067	ca	grammar-or-spelling
El nou d'octubre na Maria i en Garbí iran a Vespella de Gaià.	83fc763088b6766f8b124ecbfe238c5d1a5284b32fa28ecbbf07f59632b309a6	ca	grammar-or-spelling
El deu d'agost na Sança irà a Figueres.	83bd8ef2e43fedd85a1347c413838dfd02940335e22c46879226da1d1375b7b5	ca	grammar-or-spelling
Per Sant Jordi na Joana i na Mira iran a Vilopriu.	84a60897b275e654cc20dbfe3e636093c03cb217a9b5613d1137f77e116771c5	ca	grammar-or-spelling
Dimecres na Sol irà a la platja.	84c0658e2cc544fc6767568af63b065d58873b9a623b64801102091f8ae3b301	ca	grammar-or-spelling
El vint-i-nou de febrer en Maria i en Jan van a Gelida.	87bc97efd970aa3855cbb36f091a3fb22334d9f5afe906c7a5d837ca0c43df99	ca	grammar-or-spelling
El vint-i-tres de maig en Guim i na Dolça iran a Benferri.	87e3bd8ac9261f173f6382c79a85c27b1bd12a741887547399a3c03b55347748	ca	grammar-or-spelling
Demà en Guim i na Noa iran a Begís.	88e4dc402d8d2ab40055c65d041d51968d6abc6313e962f0f829ecdc7b0a65b8	ca	grammar-or-spelling
Demà passat en Roger i na Lara iran al metge.	8981a1b62271d2f3fd3c844e5e2b21ab5b9f9598cdd6d137a459dca4cb3d2fd8	ca	grammar-or-spelling
Demà na Txell anirà a Alp.	883814765fb17359a9e4ceb34a944990b25ac7779292e25ba269ce53d96e7717	ca	grammar-or-spelling
El vint-i-tres de maig na Blanca voldria anar a Figueroles de Domenyo.	894424aadf93206b69b7868d98f89186fb9adb251e17140498385835a367a648	ca	grammar-or-spelling
Divendres na Clàudia i en Telm iran a la biblioteca.	893677b9f9aa8c1d62a6158f661647657764ae5068d02da4d741d4dabf08a7bc	ca	grammar-or-spelling
El deu d'agost na Nara anirà al cinema.	89282595f8f5422ef8a9a0b157dd2309293e0cba2a07abba60848421dbe64b9a	ca	grammar-or-spelling
El nou d'octubre na Dúnia i na Cloè aniran a Josa i Tuixén.	8777e2fa6159f8612b41b0e7ea49c074259adacf457b201f46ec11197db0924e	ca	grammar-or-spelling
Dimecres na Fiona i na Sança aniran a Móra la Nova.	88ea7ca24adef6267a4baceb42432a988cee229ca9191694bba5e16de3a6084d	ca	grammar-or-spelling
Dimecres na Xènia i en Nil aniran a visitar mon oncle.	8862fb9a061c466d04424a472f483b0e2719c2eeb66a78517dae2dbaf0338cc4	ca	grammar-or-spelling
Diumenge en Quer i na Fiona iran al teatre.	864916526530163a765033679e271654db05065b6aaaf6561b1fc499080be17a	ca	grammar-or-spelling
El vint-i-tres de maig na Sira i en Martí iran al cinema.	898553c7dc869d96e58ffb0702a166d528c83c909918db85efab194ef88341cc	ca	grammar-or-spelling
Dissabte na Dolça anirà a Cercs.	899c05bb3c6951075110a7a5a1bcedf8a16da877a0fbb2ffa67d024a8e6d8f57	ca	grammar-or-spelling
Dijous na Lena vol anar al cinema.	899ac9e89f7f2af33d8e57bd0e31a7330dbd3ae65ffac1b460e7078b9131f5e2	ca	grammar-or-spelling
Dijous na Lena vol anar al cinema.	899ac9e89f7f2af33d8e57bd0e31a7330dbd3ae65ffac1b460e7078b9131f5e2	ca	different-language
El vint-i-tres de maig na Paula i en Quer voldrien anar a Torrevella.	8992e21b8596fddc7c6eb3e82cb2e95a010e13dd1341c2a9c88cbc43ff7b97f7	ca	grammar-or-spelling
El vint-i-tres de maig na Paula i en Quer voldrien anar a Torrevella.	8992e21b8596fddc7c6eb3e82cb2e95a010e13dd1341c2a9c88cbc43ff7b97f7	ca	different-language
Demà na Clàudia i na Cloè aniran a visitar mon oncle.	88c24e1dea7023fec63af158a6cf4cce25b7d1ee43a5f97112d789bd90d83dcf	ca	grammar-or-spelling
Dimecres en David i na Xènia volen anar d'excursió.	8902da419dca664934cc4e33f9a4cf17c754369a395f31d31e7f0d033c6594a4	ca	grammar-or-spelling
Dimarts na Farners i na Lis volen anar al Perelló.	8944019715907091aa29c9ba2cf2d2da872ecf25663c072d91f0fe56093ade04	ca	grammar-or-spelling
Divendres na Sira i na Farners iran a Navàs.	8bad18f2d4579e01cc6b9de93d91f6a68791861c4bbd712a6c91fe6323d1a003	ca	grammar-or-spelling
El deu d'agost en Quintí i na Lara aniran al Castell de Guadalest.	8b27ea8d6bb6d77647ad470f35997293e0330f389ee11c2e57d6f1d104da34f2	ca	EM DIU QUE SE SENT MASSA FLUIX, AIXO NO VA
Època va aparèixer el zero —diu l'Òskar—.	8d8caad95f5fc6f2c377d00721e12caa809f9c8c7561a0453b9de51d3a0740f2	ca	no fa gaire sentit
Dilluns na Nàdia anirà a Llavorsí.	8dd6ec237e5ca9f98b12e6568a9f0b7f5aabf1b8e812884daff7a507c6af7834	ca	No agafa el microfon ????
Dimecres en Blai irà a Salou.	8ed067ae816e7d3fe20744e114524037e5e3cf48f9e0645f53b38768a29c259c	ca	grammar-or-spelling
El vint-i-nou de febrer na Vinyet i en Quel iran a l'Escala.	8fa0c000e87a368b601850a06f4f47c783fd3b96b73ba9d6defe7ee706312ad6	ca	grammar-or-spelling
Dimarts na Tanit i en Ton iran a Albons.	906434fc45216d7091d0cde07a08581d366693214fe613f7bc67eb684dfdee17	ca	grammar-or-spelling
El vint-i-nou de febrer en Rauric i na Cira iran a Alcoletge.	90b0bed3a968e8a2021b09065992e8c737960c756a312c53410a8477dba087ec	ca	grammar-or-spelling
El deu d'agost en Bernat i na Dúnia iran a Binissalem.	8f88ad83d9b6c5f0ba1b2a4ac9d7b72a026968be6b2a733c0212c3aa29d40919	ca	grammar-or-spelling
El vint-i-tres de maig en Quel i na Mar iran a Meliana.	90d3d02273b607d8200bedb87c6c889890cc323d9cb39826373a799b31096bd6	ca	grammar-or-spelling
El deu d'agost en Bernat i na Carla iran a la platja.	90c075b679c93700320b94ece9275ea85c2908c9cdac2d6bd7498f78638f4937	ca	grammar-or-spelling
Per Cap d'Any en Quim irà a Ferreries.	905fdfa5de0f2a062ac713dda37dc73e4739dff694b3a3bd0f493954f39769d3	ca	grammar-or-spelling
Dimecres na Dèlia i na Nit iran a Aín.	90d461447ac48500ffeff277b36e266e09b497247592211a45c5b8196def718b	ca	grammar-or-spelling
Dimecres na Xènia i en Nil iran a visitar mon oncle.	8fc2840a6592c2cec58f163914b3a0eec9d575f4cd873d2043f95e55fa5d1f47	ca	grammar-or-spelling
El deu d'agost na Vera i na Xènia iran al cinema.	8e1906d77d979fe8d7888535e028b0ef84e7993d871c70c6b24a2368a1b0db01	ca	grammar-or-spelling
Dimarts na Gal·la i en Nico iran a Alpens.	911190899503bc9b41a1660ba2583c9fea081284458917de7fb5b29ff2c8bbb2	ca	grammar-or-spelling
Per Cap d'Any en Quim irà a Camporrobles.	906cd1b68eec228e15c38c1939a731424f5d1d0cfe9f821b0005db5925a2d828	ca	grammar-or-spelling
El vint-i-nou de febrer irem al teatre.	911acf07e6e6d766f4436c52311ae787ead03c965ba289ddba04b1622d7b9a80	ca	grammar-or-spelling
Dijous na Frida i en Rauric aniré a visitar mon oncle.	91f8d79f244678d991f7c1fcce00b8bd10656a525286bc74bd10afa7614116ab	ca	grammar-or-spelling
El vint-i-tres de maig en Maria vol anar a Sant Antoni de Benaixeve.	91fcb011cad80705e7cfce5689be8312c0be036eb018051cb7a505cd98eb98d9	ca	grammar-or-spelling
Demà passat na Damià i na Vera volen anar a Isona i Conca Dellà.	915ce1df38050551c381b4bfa6a9ed58b445d8968a33cfbc6696b15ba1708a4f	ca	grammar-or-spelling
Demà passat na Lara irà a Santa Cristina d'Aro.	93631f3d4a71a19ea426a20aebcf51748fa0a6fc4df3afb4ddef6b1816086092	ca	grammar-or-spelling
El deu d'agost en Sol i na Berta iran a Pont de Molins.	9376130e9341f102b48738f4cb97fb956a8c68578e81ad95a22bc6ebc989f347	ca	grammar-or-spelling
Dissabte en Pep i na Noa iran a Castelló de Farfanya.	9392d9d43c882577584305bbbe8c9ccc596ff690a0ca8d632409026f01843cca	ca	grammar-or-spelling
Divendres na Blau vol anar al cinema.	88fdb63b14680e4cb67abc315ba3c5fed6b802df491ccfe5d13ae93561e4543d	ca	L'article na es troba en desús
El joc oriental que sempre trobareu als Govern.	26347ded3003c0b723403a23b9487a00698dc4b30691296fed9b1414e0fa6aba	ca	grammar-or-spelling
Que no es pot pair.	5e530d044c603babaab53a70ebfde2bb7b28166fa478062ca2a854ed408bdb1d	ca	grammar-or-spelling
L'instrument de vent més oficialista de la premsa madrilenya.	7a7c703937691fd361d38ad76a3aef66fc64d6461d2b343fb309a46e0b18480f	ca	Si el qué diu no és cert, tant fa?
M'ha associo amb el redactor de la llei del Talió.	854fb5039e2937854f08a8e6c11396fbc6be8926cf08003b314e31285b138aff	ca	grammar-or-spelling
El deu d'agost en Llop i en Sam iran a la platja.	94f192c245aef9000e2fdca5d551792c53538e79ad93580ffa7011c394e46762	ca	En la meva variant dialectal no es diu mai iran (en tot cas aniran)
Per Cap d'Any en Rauric irà al teatre.	959884614306901aa134cdec4251c3bc3b5702bcc1443d80e3c69ca53882b355	ca	grammar-or-spelling
Per Cap d'Any na Sança i en Guim iran a Maçanet de Cabrenys.	953fb5944aa149c67766532add60a079201ae8cb5778bbb198b61ba1bbb42b8d	ca	grammar-or-spelling
Per Cap d'Any na Gina i en Ferran iran a Aspa.	96ed1b495ba5d7805670b959ce77e8412e23b0c8775ad28e2494887514159561	ca	different-language
Demà en Garbí i na Txell iran al teatre.	96b43e46a7e3cd8b35859748b14115f9d61ee8882b5b351df309dbfd60d6441d	ca	grammar-or-spelling
Dimarts en Gerai i na Tanit iran a Viver i Serrateix.	96bf6a00d77f496cce16bc11fabe91fd2ca0ffd0304be280995ff41e1c983954	ca	grammar-or-spelling
Diumenge na Nina i na Clara iran al metge.	96cd6846f59a015cc6c0343477cfb1e82670e4659f69e63bd84cf61b6e49bb11	ca	grammar-or-spelling
El vint-i-tres de maig en Lluc i na Joana iran a Maria de la Salut.	95da9966743eabfc70cad3bab52849b3cbaea479d97e7cebc365bdc1dc49f92e	ca	grammar-or-spelling
Demà passat en Blai i en Genís iran a Alguaire.	965ebab8edb93ab2a3db5d68115e5386ca605369b1fac217c22dc91caa82e6ab	ca	grammar-or-spelling
Dimarts na Farners i na Lea iran al metge.	9628318d676ccc60428e26cdf2c89f498ef9de542f817db50dbb2d455ca76d4c	ca	grammar-or-spelling
«C'est l'enfer qui m'a créé».	960e6151a67c05b78672009d85c54465575c951b1496f7585f381c2e48c53eb1	ca	different-language
Demà passat na Bet i na Ramona iran al cinema.	985a0fc68a7e0389a19823996ae3aff314ea87546895ed67ad19965ad2ec703c	ca	grammar-or-spelling
Per Cap d'Any en Dan irà al teatre.	97cf8eec3ed8eda1ff9d9210ec296810f3fb2ec614060d416f0804c1d1f520ef	ca	grammar-or-spelling
Diumenge en Genís i en Grau iran a la Vall de Laguar.	985a73d3ea78d1175288f987f4b69ed6af8842dd79dc189622339bb462b9a3a9	ca	grammar-or-spelling
Dimarts en Roc irà al cinema.	98800f980d27ee9b6e1445b08750f98ff3127aba73e4a8081414135e1427be41	ca	grammar-or-spelling
Divendres en Quer i na Bruna iran a la Pobla de Mafumet.	983ccc7877e789f4008a2a05924f4807072911cab1d42fa102fe5f7676513018	ca	grammar-or-spelling
Dimecres en Quer i na Fiona iran al teatre.	98a9310b99f291a310c0bd1734d20dc08d135cb39d09337d225a9c72fc8d6976	ca	grammar-or-spelling
El nou d'octubre en Nel irà al metge.	983b135fc53ceaaad122974bd6e90a3fe161d657fa5cb8e8c29f26092f9e8f12	ca	grammar-or-spelling
Dissabte na Cèlia irà a Palafolls.	9886d67a0a4a2216eeda5e41818d820d102b90d295b449cd68a25efc43691640	ca	grammar-or-spelling
Per Sant Jordi en Nel irà a Sant Pol de Mar.	97db14e12e94d87a2c6d63e2c007ee61fbbd439c57d5bd79316d7cc0e441c018	ca	grammar-or-spelling
Diumenge na Beth i en Marcel iran a Benlloc.	983076c1906c4d7d515bcdf6a2104bc20f9a9ed3a6b6e5a46be7aaac51143632	ca	grammar-or-spelling
El deu d'agost na Tanit i en Ton iran a Vallés.	98975b83d17e4ae9b7a236afd8f3cd293a7e6f9d85d22dd4b302f3c4369b8bb9	ca	grammar-or-spelling
El vint-i-tres de maig na Duna irà a Gilet.	98bd4150787b03a5287e441455b642086dd005607fd3964613c8ad69cb228d4f	ca	grammar-or-spelling
Demà na Clàudia i en Telm iran d'excursió.	98a343985149f0a876c9c9049383371fd5e8acd3c0d34f7346f418622eaebfe0	ca	grammar-or-spelling
El vint-i-tres de maig en Quel i na Nit iran a la biblioteca.	98b05eae3ca7ed85ee97570bc4bf75d9010268df28a73166ab3dc0eb2251c687	ca	grammar-or-spelling
Demà en Guillem i en Nel iran a visitar mon oncle.	97fcfa688f10e959054818732db3e2509f0291261eac7f751cbaa234a4258c85	ca	grammar-or-spelling
Dijous na Gina i na Carlota iran a Villores.	9717638770631875e9e59bf6c5e7888df132009693e08cd1b24ebe44f460bd08	ca	grammar-or-spelling
El deu d'agost en Telm i en Bru iran d'excursió.	971fb80bd1cc5f5a9a1fc37fc6fd9fbf0333ea6f01f9629e5e74f4d6bbb018cb	ca	grammar-or-spelling
Dimecres en Maria i en Cai aniran a Lladó.	99073be26f4c0f416906c5e667f6f5228b97fd4157fcaa7fd0a77c7245b87f09	ca	grammar-or-spelling
Per Sant Jordi na Neus i na Damià aniran a Canals.	98fbf4af8199d5fe35578bcbef93e8aeb43fa96573d1e8b6ca64b9f5ddb93aa3	ca	grammar-or-spelling
Demà passat en Maria anirà a visitar mon oncle.	9a557f815edecbd97eae4e7036a1fd5553479475e74a7964f54e8f9ba0d928ad	ca	grammar-or-spelling
